Truly Scrumptious Cafe Camden,"67 Chalk Farm Road Camden, London NW1 8AN England",+44 20 7482 7375,http://www.trulycafe.co.uk,"Cafe, British",Vegetarian Friendly,"Breakfast, Lunch, Dinner, Brunch, Drinks"
Belsize Kitchen,"68 Belsize Lane, London NW3 5BJ England",+44 20 7794 6957,http://www.belsizekitchen.co.uk/index.html,"Cafe, British, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Brunch, Dinner"
City Pride,"28 Farringdon Lane Clerkenwell, London EC1R 3AN England",+44 20 7251 8883,http://www.cityprideclerkenwell.co.uk,£15 - £25,"Pizza, Italian, European, Pub","Vegetarian Friendly, Vegan Options"
Pizza Hut Russell Square,"150 Southampton Row, London WC1B 5AL England",+44 20 7837 3934,http://www.pizzahut.co.uk/restaurants/find-a-hut/london/russell-square/?utm,"Pizza, Fast Food",Vegetarian Friendly,"Lunch, Dinner"
Lumi,"82 Camden High Street, London NW1 0LT England",+44 20 7693 5493,http://www.lumilondon.co.uk,"Mediterranean, British","Breakfast, Lunch, Dinner",Reservations
Crystals of London,"2 Agate Close Twyford Abbey Road, Park Royal, London NW10 7FJ England",+44 20 8965 3937,http://www.crystalsoflondon.com,"European, Romanian, Eastern European",Vegetarian Friendly,"Lunch, Dinner, Drinks"
Caffe Casbah,"140 High Street, London SE20 7EU England",+44 7904 330215,,"Moroccan, Cafe","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Brunch"
Kama By Vineet - Harrods,"87-135 Brompton Road, London SW1X 7XL England",+44 20 7893 8619,http://www.harrods.com/en-gb/restaurants/lunch-and-dinner/kama-by-vineet,£20 - £60,"Asian, Indian","Vegetarian Friendly, Vegan Options"
Ole Navarro,"16 Tower Bridge Road, London SE1 4TR England",+44 20 3720 8500,http://www.olenavarro.co.uk,£5 - £16,"Mediterranean, European, Spanish",Vegan Options
Carluccio's - Maida Vale,"Maida Vale Plaza Parade Plaza Parade, Maida Vale, London NW6 5RP England",+44 20 7372 8032,http://www.carluccios.com/restaurant/london-marriott-maida-vale/,£5 - £30,"Italian, Mediterranean, European",Vegetarian Friendly
Shishlique,"55 Chamberlayne Road, London NW10 3ND England",+44 20 8968 8777,http://shishlique.com,£7 - £15,"Turkish, Mediterranean, Middle Eastern","Halal, Vegetarian Friendly"
The Taj Mahal,"6 Wilton Road Abbey Woood, London SE2 9RH England",+44 20 8312 2646,http://www.tajmahalabbeywood.com,£6 - £100,"Indian, Asian, Bangladeshi","Vegetarian Friendly, Vegan Options"
Stag City,"291 Finchley Road, London NW3 6ND England",+44 20 7794 5552,http://www.stagcity.co.uk/,£7 - £10,"Chinese, Asian, Grill, Xinjiang",Vegetarian Friendly
Charles Lamb Pub,"Elia St Islington, London England",+44 20 7837 5040,http://thecharleslamb.co.uk,£12 - £20,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options"
National Theatre,"Upper Ground South Bank, London SE1 9PX England",+44 20 7452 3333,http://www.nationaltheatre.org.uk/your-visit/,£2 - £12,"European, British","Vegetarian Friendly, Vegan Options"
Biryani Pot,"82 Fulham Palace Road Hammersmith, London W6 9PL England",+44 20 8741 9542,http://www.biryanipot.co.uk,£3 - £12,"Indian, Street Food","Lunch, Dinner, Brunch, Drinks"
Tokimeite,"23 Conduit Street, London W1S 2XS England",+44 20 3826 4411,http://www.tokimeite.com,"Japanese, Sushi, Asian","Lunch, Dinner","Reservations, Private Dining, Seating, Serves Alcohol, Table Service"
Pho House,"39 Holloway Road, London N7 8JP England",+44 20 7697 9889,http://www.phohouse.uk,"Asian, Vietnamese","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Drinks"
Babble-City,"45 Old Broad Street, London EC2N 1HU England",+44 20 7588 4845,http://www.babble-city.co.uk/,Bar,"Late Night, Drinks","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Outdoor Seating"
Sacro Dough West Hampstead,"559 Finchley Road, London NW3 7BJ England",+44 20 3154 7665,http://sacrodoughpizza.co.uk/,"Italian, Pizza, Neapolitan, Campania, Southern-Italian","Lunch, Dinner, Brunch, Drinks",Reservations
Acoustic Brasserie,"97 Stoke Newington Church Street, London N16 0UD England",+44 20 3441 5250,http://acousticbrasserie.co.uk/,,,
Chucs Mayfair,"30B Dover Street, London W1S 4NB England",+44 20 3763 2013,http://www.chucsrestaurants.com/restaurant/mayfair/,"Italian, European","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
Louie Louie,"347 Walworth Road, London SE17 2AL England",+44 20 7450 3223,http://louielouie.london/,£12 - £35,"Cafe, Healthy, New Zealand","Vegetarian Friendly, Vegan Options, Gluten Free Options"
Grelha D'Ouro,"151-153 South Lambeth Road, London SW8 1XN England",+44 20 7735 9764,http://www.grelhadouro.co.uk/,£26 - £26,"Mediterranean, European, Portuguese","Lunch, Dinner"
Wagamama,"O2 Centre 255 Finchley Road O2 Centre, London NW3 6LU England",+44 20 3700 4011,http://www.wagamama.com/restaurants/london/finchley-road-o2-centre,"Asian, Japanese","Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Mola Cafe,"187 Whitecross Street Corner Garrett Street, London EC1Y 8QP England",+44 20 7608 0024,http://molacafe.co.uk/,"Cafe, British",Vegan Options,"Breakfast, Lunch"
Chipotle Mexican Grill,"101-103 Baker Street, London W1U 6LN England",+44 20 7935 9881,http://locations.chipotle.co.uk/london/101-103-baker-street?utm,Mexican,"Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Grillville,"114 Pitshanger Lane Ealing, London W5 1QP England",+44 20 8991 2222,http://www.grillville.co.uk,£3 - £26,"Steakhouse, British, Cafe, Grill","Vegetarian Friendly, Gluten Free Options"
Dilchad,"24 Widegate Street E1 7HP, London E1 7HP England",+44 20 7247 9614,http://www.dilchad.com,,,
Franco Manca,"337 Kentish Town Road, London NW5 2TJ England",+44 20 3026 5715,http://www.francomanca.co.uk/restaurants/kentish-town/,£5 - £30,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options"
The Bermondsey Yard Cafe,"40 Bermondsey Street Bermondsey, London SE1 3UD England",+44 20 7407 6079,http://www.bermondseyyardcafe.co.uk,"Bar, European, British","Vegetarian Friendly, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch"
Franco Manca Westbourne Grove,"111 Westbourne Grove, London W2 4UW England",+44 20 3026 6305,http://www.francomanca.co.uk/restaurants/westbourne-grove/,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Claw And Hammer,"Unit 12 St Claires 30-33 Minories, London EC3N 1DD England",+44 20 7702 1605,http://clawandhammer.co.uk,£25 - £70,"American, Cajun & Creole, Bar, Seafood, Wine Bar","Dinner, Brunch, Drinks"
Mr Todiwala's Kitchen London,"2 Lincoln Plaza Canary Wharf, London E14 9BD England",+44 20 7987 1157,http://lincolnplazalondon.co.uk/mr-todiwalas-kitchen/,"Indian, Asian","Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Bombay Rickshaw,"172 Archway Road, London N6 5BB England",+44 20 8348 1648,http://www.facebook.com/BombyRickshaw/,"Dinner, Lunch","Reservations, Table Service",
Bull and Gate,"389 Kentish Town Road, London NW5 2TJ England",+44 20 3437 0905,http://www.bullandgatenw5.co.uk/,£10 - £25,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options"
George and Vulture,"3 Castle Court, London EC3V 9DL England",+44 20 7626 9710,http://www.facebook.com/profile.php?id=218972308140745&,British,Lunch,"Reservations, Seating, Serves Alcohol, Table Service"
The Rum Kitchen,"437 Coldharbour Lane Brixton, London SW9 8LN England",+44 20 3668 2539,http://www.therumkitchen.com,£20 - £30,"Caribbean, Jamaican","Vegetarian Friendly, Vegan Options"
The Garden House,"410 High Road, London N17 9JB England",+44 20 8880 9212,http://www.facebook.com/tghlondon/,"Cafe, Turkish, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal","Breakfast, Lunch, Dinner, Brunch"
The Georgian,"27 Balham Hill Clapham South, London SW12 9DX England",+44 20 8675 4975,http://www.georgianrestaurant.co.uk/,£3 - £18,"Cafe, European, Eastern European","Vegetarian Friendly, Gluten Free Options, Vegan Options"
Mediterranean Breeze,"21-23 Green Lanes, London N16 9BS England",+44 20 7354 2222,http://www.facebook.com/Mediterranean-Breeze-340771083071200/,"Turkish, Seafood, Mediterranean, Greek","Vegetarian Friendly, Vegan Options",Dinner
Yo Yo Kitchen,"4 Station Parade, Noel Road, London W3 0DS England",+44 20 8992 1870,http://www.yoyokitchen.co.uk/index.html,"Japanese, Sushi, Asian",Vegetarian Friendly,"Lunch, Dinner"
Three Eight Four,"384 Coldharbour Lane, London SW9 8LF England",+44 20 3417 7309,http://www.threeeightfour.com/,"Lunch, Dinner","Reservations, Seating, Serves Alcohol, Full Bar, Table Service",
Baalbakis Restaurant,"124 Cromwell Road, London SW7 4ET England",+44 20 3010 2175,http://www.baalbakis.com/,£3 - £14,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal"
Atlantico Restaurant and Bar,"354 Queenstown Road, London SW11 8AE England",+44 20 7062 8037,http://www.pestana.com/en/hotel/pestana-chelsea-bridge/dining,£25 - £100,"European, Portuguese","Lunch, Breakfast, Dinner, Drinks"
Land of Fire Restaurant,"95 Caledonian Road, London N1 9BT England",+44 20 7278 0206,http://www.facebook.com/LandofFireRestaurant/,£5 - £25,"Russian, Central Asian, Azerbaijani, Healthy","Lunch, Dinner, Drinks"
The Real Greek - Muswell Hill,"224 Muswell Hill Broadway, London N10 3SH England",+44 20 3026 5998,http://www.therealgreek.com,£10 - £12,"Mediterranean, Greek","Vegetarian Friendly, Vegan Options, Gluten Free Options"
Divina Caffe,"369 King Street, London W6 9NJ England",+44 20 8748 1003,http://www.facebook.com/DivinaCaffe/?rf=227079084156611,"Italian, Cafe, Mediterranean, European","Vegan Options, Vegetarian Friendly","Breakfast, Lunch, Brunch"
Ninth Ward London,"99-101 Farringdon Road, London EC1R 3BN England",+44 20 7833 2949,http://www.ninthwardlondon.com,"American, Bar, Cajun & Creole, Pub","Lunch, Dinner","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar"
Fasta,"Muswell Hill 82 Fortis Green Road, London N10 3HN England",+44 20 8444 3003,http://www.fasta.co.uk/,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Breakfast, Lunch, Brunch"
Tish Bar & Restaurant,"196 Haverstock Hill, London NW3 2AG England",+44 20 7431 3828,http://www.tish.london,,,
Townsend,"77-82 Whitechapel High Street Whitechapel Gallery, London E1 7QX England",+44 20 7522 7896,http://whitechapelgallery.org,Vegan Options,Dinner,"Reservations, Seating, Table Service"
Falafel King,"274 Portobello Road, London W10 5TE England",,http://www.facebook.com/pages/Falafel-King/156514207708105,"Fast Food, Middle Eastern","Vegan Options, Vegetarian Friendly",Lunch
Chucs St. John's Wood,"3 Circus Road, London NW8 6NX England",+44 20 4537 6277,http://www.chucsrestaurants.com/restaurant/st-johns-wood/,Pizza,Vegetarian Friendly,Dinner
The Lord Clyde,"340-342 Essex Road, London N1 3PB England",+44 20 7288 9850,http://www.thelordclyde.com,"Bar, British, Pub",Vegetarian Friendly,"Lunch, Dinner"
Station CAFÉ,"23 Staplehurst Road, London SE13 5ND England",+44 20 3302 6731,,"Cafe, British",Vegetarian Friendly,"Breakfast, Lunch, Brunch"
Italian Bistro,"32 Streatham High Road, London SW16 1DB England",+44 20 8696 0444,http://www.italianbistro.co.uk/,£4 - £15,"Pizza, European, Italian, Bar, Cafe, Mediterranean, Pub","Vegetarian Friendly, Vegan Options"
Lissome,"Kingsland Road, London England",,,Italian,Dinner,"Reservations, Table Service, Seating"
Dr Hunger Cafe,"146 East End Road, London N2 0RY England",+44 20 8444 0615,,"Cafe, British","Breakfast, Lunch, Brunch","Takeout, Wheelchair Accessible, Seating, Table Service"
The Cavendish,"35 New Cavendish Street, London W1G 9TR England",+44 20 7487 3030,http://www.35newcavendish.co.uk,£20 - £40,"British, Pub, Gastropub","Breakfast, Drinks, Lunch, Dinner, Brunch"
Pearl,"11 Prince Edward Road, London E9 5LX England",+44 20 8525 2807,http://www.pearlhackneywick.com,£5 - £15,"American, Mediterranean, British, Cafe","Vegetarian Friendly, Vegan Options"
,,,,Cafe,Vegetarian Friendly,"Breakfast, Brunch, Lunch"
Maharani,"109 Camden High Street, London NW1 7JN England",+44 20 7387 6551,http://www.maharanicamden.co.uk,"Indian, Asian",Vegetarian Friendly,"Dinner, Lunch"
Courtesan Dim Sum,"69-73 Atlantic Road Brixton, London SW9 8PU England",+44 20 8127 8677,http://www.thecourtesan.co.uk/,"Chinese, Asian",Vegetarian Friendly,"Dinner, Lunch"
The Nelson's Pub,"32 Horatio Street, London E2 7SB England",+44 7427 012091,http://www.facebook.com/thenelsonspub,£8 - £20,"Bar, British, Pub",Vegetarian Friendly
Dirty Martini Monument,"1 Lovat Lane, London EC3R 8DT England",+44 20 7632 2089,http://dirtymartini.uk.com/bars/monument/,Bar,"Late Night, Drinks","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service"
Moorish Lounge,"447 Streatham High Road, London SW16 3PH England",+44 20 8764 6919,http://www.facebook.com/moorishlounge/,"Moroccan, Mediterranean, Middle Eastern",Halal,"Lunch, Dinner, Late Night"
The Black Penny Southbank,"Lambeth 17 Casson Square, London SE1 7BQ England",+44 20 7928 8383,http://www.theblackpenny.com/,£10 - £20,"British, Cafe, Mediterranean",Vegan Options
La Fiesta,"235 Golders Green Road, London NW11 9ES England",+44 20 8458 0444,http://lafiesta-uk.com/,£8 - £100,"Steakhouse, Barbecue, Argentinean, Fast Food",Kosher
Bread Street Café - Ealing,"Unit 5 8 High Street Ealing, London W5 5DB England",+44 20 7352 4442,http://www.gordonramsayrestaurants.com/bread-street-cafe,£8 - £37,"British, European","Brunch, Breakfast, Lunch, Dinner, Drinks"
Masigo,"29 Chapel Market, London N1 9EN England",+44 20 7837 2833,http://masigo.business.site/,"Asian, Korean","Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Pizza Hut,"56/59 Strand, London WC2N 5LR England",+44 20 7925 2457,http://www.pizzahut.co.uk/restaurants/find-a-hut/london/strand/?utm,"Italian, Pizza","Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Barrafina,"Coals Drop Yard, London N1C 4AB England",+44 20 7440 1486,http://www.barrafina.co.uk/restaurants/coal-drops-yard,Spanish,Vegetarian Friendly,"Lunch, Dinner"
Rox,"190-194 Eltham High Street, London SE9 1BJ England",+44 20 8850 0634,http://roxrestaurant.co.uk,"Mediterranean, European, Turkish, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal","Lunch, Dinner, Late Night, Drinks"
Ginger Kiss,"196 Lavender Hill Between Asda / The Post Office & Dorothy Road Opposite Altenburg Gardens, London SW11 1JA England",+44 20 8062 7934,http://www.gingerkiss.co.uk,£10 - £25,"Asian, Thai","Vegetarian Friendly, Vegan Options, Gluten Free Options"
Fatoush,"183 Edgware Road Fatoush restaurant, London W2 1ET England",+44 20 7706 0725,http://fatoush.com,£4 - £123,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options"
Giuliano Putney,"1A Lacy Road Putney, London SW15 1NH England",+44 20 8785 1741,http://www.giulianodeliputney.co.uk/,"Italian, Mediterranean, European, Cafe",Vegetarian Friendly,"Lunch, Brunch"
Franco Manca Westfield Stratford,"Shopping Centre Westfield Stratford City Montfichet Road Stratford, London E20 1GN England",+44 20 8522 6669,http://www.francomanca.co.uk/restaurants/westfield/,"Italian, Pizza, Fast Food",Vegetarian Friendly,"Lunch, Dinner"
The Lamb,"9 Barley Mow Passage, London W4 4PH England",+44 20 8994 1880,http://www.thelambchiswick.co.uk/,British,"Vegetarian Friendly, Gluten Free Options","Lunch, Dinner, Brunch, Drinks"
Hash E8,"170 Dalston Lane, London E8 1NG England",+44 20 7254 0322,http://www.hashe8.com/,£5 - £12,"Cafe, British, Fusion","Vegetarian Friendly, Vegan Options"
Star of India,"748 High Road Leytonstone, London E11 3AW England",+44 20 8989 4028,http://www.starofindiauk.com,"Indian, Asian, Healthy","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Dinner, Drinks"
Mezzah Lounge,"87-135 Brompton Rd Knightsbridge Harrods, London SW1X 0NA England",+44 20 7730 1234,http://www.harrods.com/en-gb/restaurants/lunch-and-dinner/mezzah-lounge,"Mediterranean, Middle Eastern, Lebanese","Vegetarian Friendly, Vegan Options, Halal","Lunch, Brunch, Dinner, Drinks"
Pret a Manger,"87-88 Strand, London WC2R 0DW England",+44 20 7932 5455,http://locations.pret.co.uk/london/87-88-strand,"Fast Food, Cafe","Vegetarian Friendly, Gluten Free Options","Lunch, Breakfast, Dinner"
Lazzat Wembley,"278 Ealing Road, London HA0 4LL England",+44 20 8795 0732,http://www.facebook.com/LazzatAlperton/,"Indian, Pakistani, Pizza, Asian, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch"
Memory Box Restaurant,"66 Westow Hill Crystal Palace, London SE19 1RX England",+44 20 3372 2366,http://www.memoryboxbarandkitchen.co.uk,"Italian, American, Seafood, Contemporary, Dining bars","Lunch, Dinner, Brunch","Reservations, Seating, Table Service"
Penang Satay House,"9 Turnpike Lane, London N8 0EP England",+44 20 8340 8707,,"Asian, Malaysian",Vegetarian Friendly,"Dinner, Lunch"
Caffe Concerto,"88 Kensington High Street, London W8 4SG England",+44 20 7494 6850,http://www.caffeconcerto.co.uk/restaurant/kensington.html,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Brunch"
Les 2 Garçons Bistro,"143B Crouch Hill, London N8 9QH England",+44 20 8347 9834,http://www.les2garconsbistro.com/,French,"Lunch, Dinner","Table Service, Reservations, Outdoor Seating, Seating, Wine and Beer, Accepts Credit Cards"
The Bloomsbury,"16-22 Great Russell Street, London WC1B 3NN England",+44 20 7347 1000,http://www.doylecollection.com/hotels/the-bloomsbury-hotel,"British, European",Vegetarian Friendly,"Breakfast, Lunch, Dinner"
Ranoush - Kensington,"86 High Street Kensington, London W8 4XP England",+44 20 7938 2234,http://www.maroush.com,£5 - £15,"Lebanese, Middle Eastern, Mediterranean","Vegetarian Friendly, Vegan Options, Halal"
Old Kings Head,"28 Holywell Row, London EC2A 4JB England",+44 20 7426 0658,http://www.oldkingsheadshoreditch.com,£4 - £15,"Bar, Pub, British","Breakfast, Lunch, Dinner"
"Laurent Perrier Champagne Bar, Royal Albert Hall","Kensington Gore Grand Tier, Door 3, London SW7 2AP England",+44 20 7589 8212,http://www.royalalberthall.com/your-visit/food-and-drink/dining/laurent-perrier-champagne-bar/,Bar,"Serves Alcohol, Table Service, Seating, Wheelchair Accessible",
Miscusi Islington,"80 Upper St, London N1 0NU England",+44 20 8089 5847,http://miscusi.uk/,Italian,"Lunch, Dinner",
Santa Nata,"7 New Row Covent Garden, London WC2N 4LH England",+44 20 7379 9507,http://www.santanata.co.uk,"European, Portuguese","Lunch, Dinner",
"The Plough, East Sheen","42 Christchurch Road East Sheen, London SW14 7AF England",+44 20 8755 7444,http://www.plougheastsheen.co.uk/,£14 - £25,"British, Pub",Vegetarian Friendly
Soho Dairy,"Pitch 1122 8 Berwick Street Market Berwick Street Market, Soho, London W1F 0PH England",+44 20 7849 4550,http://sohodairy.com,"Mediterranean, British, Ethiopian","Breakfast, Lunch, Brunch","Television, Wheelchair Accessible, Digital Payments, Free Wifi, Accepts Credit Cards, Dog Friendly"
Thai Square Fulham,"563 Fulham Road Fultham Broadway, London SW6 1ES England",+44 20 7386 9900,http://thaisq.com/restaurants/fulham/,£15 - £30,"Asian, Thai","Vegetarian Friendly, Gluten Free Options"
The Duke of Kent,"2 Scotch Common, London W13 8DL England",+44 20 8991 7820,http://www.dukeofkent.co.uk/,,,
Comptoir Libanais,"SU46 London Bridge Station, Tooley St, London SE1 2TF England",+44 20 3432 0201,http://www.comptoirlibanais.com/,"Lebanese, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal","Lunch, Dinner"
Humphrey's Bar,"4-18 Harrington Gdns Millennium Gloucester Hotel, London SW7 4LH England",+44 20 7331 6169,,£8 - £38,"Bar, European","Lunch, Dinner, Drinks"
Beit El Zaytoun,"15-17 Barretts Green Road, London NW10 7AE England",+44 20 8961 1166,http://www.beitelzaytoun.com,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal","Breakfast, Lunch, Dinner, Brunch"
Numero Uno,"139 Northcote Road, London SW11 6PX England",+44 20 7978 5837,http://numero-uno-italian-restaurant.business.site/?utm,"Italian, European, Mediterranean","Vegetarian Friendly, Vegan Options","Dinner, Lunch, Late Night"
Tbilisi,"91 Holloway Road, London N7 8LT England",+44 20 7607 2536,http://tbilisi-restaurant.co.uk,Eastern European,Vegetarian Friendly,Dinner
Bento Ramen,"29-31 Parkway Camden Town, London NW1 7PN England",+44 20 7485 9933,http://www.bentoramenlondon.com,"Japanese, Sushi, Asian, Healthy","Vegetarian Friendly, Gluten Free Options","Lunch, Dinner, Late Night, Drinks"
Romeo Jones,"80 Dulwich Village, London SE21 7AJ England",+44 20 8299 1900,http://www.romeojones.co.uk,"Cafe, British","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Brunch"
La Fromagerie,"52 Lambs Conduit Street Bloomsbury, London WC1N 3LL England",+44 20 7242 1044,http://www.lafromagerie.co.uk/bloomsbury/,"French, European",Vegetarian Friendly,"Lunch, Dinner, Brunch, Breakfast"
The Britannia,"20 Monument Street, London EC3R 8AJ England",+44 20 7623 8572,http://www.craft-pubs.co.uk/britannialondon/?utm,£4 - £7,"Bar, British, Pub","Lunch, Dinner"
Pret a Manger,"7-8 St. Martin's Place Trafalgar Square North, London WC2N 4HA England",+44 20 7930 6222,http://locations.pret.co.uk/london/7-8-st-martins-place,"Fast Food, Cafe","Vegetarian Friendly, Gluten Free Options","Lunch, Breakfast, Dinner, Brunch"
Julie's Restaurant & Bar,"135 Portland Road, London W11 4LW England",+44 20 7229 8331,http://www.juliesrestaurant.com/,£20 - £40,British,Vegetarian Friendly
Red Dog Saloon Soho,"20 Berwick Street, London W1F 0PY England",+44 20 3457 6930,http://reddogsaloon.co.uk,"American, Southwestern, Barbecue","Lunch, Dinner","Delivery, Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Reservations"
FU:DIZM Tapa Room & Restaurant,"257 Kingsland Road, London E2 8AS England",+44 7447 436684,http://www.fudizmtapa.com/,"Mediterranean, Asian, Contemporary, Fusion, Middle Eastern","Lunch, Dinner","Reservations, Seating, Table Service"
The Princess Victoria,"Shepherd's Bush 217 Uxbridge Road nr Acton Vale corner w Askew Road, London W12 9DH England",+44 20 8749 4466,http://www.princessvictoria.co.uk/,,,
Pique-Nique,London England,+44 20 7403 9549,http://pique-nique.co.uk/,,,
Enoteca Da Luca,"Unit 7-8 Western Courtyard Devonshire Square Nearest Tubes Liverpool St And Aldgate, London EC2M 4AE England",+44 20 7052 4349,http://www.enotecadaluca.co.uk/devonshire-sq,£8 - £25,Italian,Vegetarian Friendly
Raw Press,"3 Ellis Street Chelsea, London SW1X 9AL England",+44 20 7730 4347,http://www.rawpress.co/cafes,"Cafe, Deli, Healthy, British","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Brunch"
Highbury Arts Club,"73 Highbury Park, London N5 1UA England",+44 7826 899499,http://highburyartsclub.com/,£5 - £25,"Cafe, Japanese, Spanish",Vegetarian Friendly
Mumbai Avenue,"25 The Avenue West Ealing, London W13 8JR England",+44 20 8991 9145,http://www.mumbaiavenue.co.uk,£12 - £19,"Indian, Asian, Grill","Vegetarian Friendly, Vegan Options"
Tropix,"10 Clapham High Street, London SW4 7UT England",+44 7432 229599,http://tropixldn.com,£10 - £100,International,"Lunch, Brunch, Late Night, Drinks"
The Earlsfield,"511 Garratt Lane Earlsfield, London SW18 4SW England",+44 20 8871 4221,http://www.theearlsfield.com,£7 - £35,"Bar, British, Pub",Vegetarian Friendly
Pizza Express,"The Cardamom Building 31H Shad Thames 31 Shad Thames, London SE1 2YR England",+44 20 7403 8484,http://www.pizzaexpress.com,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner"
Thai Tiger,"1 Woolwich Road, London SE10 0RA England",+44 20 8858 5538,http://thai-tiger.com,,,
Stella's Room,"46 Fortis Green Road, London N10 3HN England",+44 7789 250612,http://www.facebook.com/fortisgreenroad/,£3 - £16,"Bar, Barbecue, Grill, Pub, Gastropub","Vegetarian Friendly, Vegan Options"
Jerusalem Bar and Kitchen,"33-34 Rathbone Place, London W1T 1JN England",+44 20 7287 6214,http://www.jerusalembarandkitchen.com/,£7 - £11,"Bar, British","Lunch, Dinner, Drinks"
Hing Lee Chinese Restaurant,"32 Curlew Street, London SE1 2ND England",+44 20 7403 7919,http://www.hinglee.co.uk/,,,
Pizza Da Valter,"7 Bellevue Road, London SW17 7EG England",+44 20 8355 7032,http://www.pizzadavalter.co.uk,£14 - £18,"Italian, Pizza, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options"
The Green Room Bar & Eatery,"82 Fortune Green Road, London NW6 1DS England",+44 20 7794 4711,http://www.greenroombareatery.co.uk,£5 - £20,"British, Bar, Pub","Vegetarian Friendly, Vegan Options"
Duck Soup,"41 Dean Street, London W1D 4PY England",+44 20 7287 4599,http://ducksoupsoho.co.uk,,,
Khoai Cafe,"6 Topsfield Parade Middle lane, London N8 8PR England",+44 20 8341 2120,http://khoaicafe.co.uk/,£25 - £25,"Asian, Vietnamese","Vegetarian Friendly, Vegan Options"
Barafina,"26-27 Dean St, Soho, London W1D 3LL England",,http://barrafina.co.uk,Spanish,"Lunch, Dinner","Serves Alcohol, Reservations, Seating"
The Royal George,"133 Charing Cross Road, London WC2H 0EA England",+44 20 7734 8837,http://www.theroyalgeorgewc2.co.uk/,£7 - £13,"Bar, British, Pub, American, Diner",Vegetarian Friendly
Chambeli Restaurant,"146 Southampton Row, London WC1B 5AG England",+44 20 7837 3925,http://www.chambelirestaurant.co.uk/,,,
Issa Vibe Restaurant & Bar,"181 Rye Lane, London SE15 4TP England",+44 20 7732 8322,http://www.issavibefood.co.uk/,£10 - £25,"American, Caribbean",Vegan Options
Green Mosaic Pizza Cafe,"97 Leather Lane, London EC1N 7TS England",+44 20 3556 4775,http://www.green-mosaic.com,£5 - £13,"Italian, Pizza, Cafe, Central-Italian, Healthy","Lunch, Dinner"
Poppins Restaurant,"68-70 High Street Surrey, London England",+44 20 7583 0384,http://www.poppinsrestaurants.co.uk,"British, Cafe",Vegetarian Friendly,"Breakfast, Lunch, Brunch"
The Old Ship Pub,"2 Sylvester Path, London E8 1EN England",+44 20 8986 2732,http://oldshiphackney.com,£5 - £16,"Bar, Grill, Pub, Gastropub, British","Vegetarian Friendly, Gluten Free Options"
Chillies Tandoori,"7b 7C St. Georges Circus, London SE1 6HS England",+44 20 7620 1444,,Indian,"Vegetarian Friendly, Halal","Lunch, Dinner"
Butchies Shoreditch,"22 Rivington Street Shoreditch, London EC2A 3DY England",,http://www.butchies.co.uk/,£3 - £12,"Fast Food, American",
Assa,"23 Romilly St, London W1D 5AG England",+44 20 7734 9050,http://www.assakorean.com/,"Asian, Korean",Vegetarian Friendly,"Dinner, Lunch"
